,Product ID,Country,Company,Factory,Number of Employees
905,1157864001,Inde,SHAHI EXPORT PVT.LTD,SHAHI EXPORTS PVT LTD -UNIT C 35,2001-2500
906,1151399001,Chine,"Shanghai Weishi Industrial Co.,Ltd",Hangzhou Xinhao shoes co ltd,101-500
907,1062687009,Myanmar (Birmanie),WANHE GARMENT COMPANY LIMITED,WANHE GARMENT COMPANY LIMITED,4001-4500
908,1130541003,Bangladesh,HOP LUN (HK) LTD,Hop Yick ( Bangladesh) limited,8501-9000
909,1158879003,Chine,"Zhejiang Tongli Clothing Co.,Ltd","Zhejiang Tongli Clothing Co., Ltd",2501-3000
910,0988905013,Chine,"Zhejiang Shunpu Arts & Crafts Co.,Ltd","Zhejiang Shunpu Arts & Crafts Co.,Ltd",1-100
911,1182125003,Chine,Yunhan International (HK) Limited,"Suzhou Yunhan Fashion First Branch Co,Ltd",101-500
912,1139185002,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Ningbo Orient Hongye Knit Co.,Ltd",501-1000
913,1139185002,Turquie,SUN TEKSTIL SAN.VE TIC. A.S.,MARIZ TEKSTIL SAN. TIC. LTD. STI.,101-500
914,1181809002,Chine,SERENDIPITY INTERNATIONAL TRADING LTD.,"Suzhou Yingjia Fashions CO.,LTD",101-500
915,1132169003,Chine,"Zhejiang Shunpu Arts & Crafts Co.,Ltd","Zhejiang Shunpu Arts & Crafts Co.,Ltd",1-100
916,1110891012,Chine,"Qingdao HYC Apparel Co., Ltd","Shandong Tianyuan Qingchenyue Garment Co.,Ltd",501-1000
917,1136440001,Chine,"Wooyang Shoes Trading Co., LTD",RUILI COMPANY LIMITED,101-500
918,1169436002,Chine,"Zhejiang Tongli Clothing Co.,Ltd","Zhejiang Tongli Clothing Co., Ltd",2501-3000
919,1165366002,Indonésie,PT SAI APPAREL INDUSTRIES,PT.Sai Apparel Industries,7501-8000
920,1159343001,Bangladesh,HOP LUN (HK) LTD,Hop Yick ( Bangladesh) limited,8501-9000
921,1159343001,Bangladesh,HOP YICK (BANGLADESH) LIMITED,Hop Yick ( Bangladesh) limited,8501-9000
922,1158836002,Chine,"Zhejiang Bangjie Digital Knitting  Co., Ltd","Zhejiang Bangjie Digital Knitting Co., Ltd",1001-1500
923,1089883005,Chine,"NINGBO FREE TRADE ZONE Q'S INNER WEAR CO.,LTD",NINGBO K&A TECHNOLOGY CORPORATION LIMITED,101-500
924,1174658002,Turquie,ALD DIS TICARET A.S.,NEWTEX Sube,101-500
925,1153365001,Bangladesh,PIMKIE APPARELS LTD,PIMKIE APPARELS LTD.,1501-2000
926,1133354003,Chine,Hong Kong Tai Yuk Trading Limited,"HANDAN CITY BAOZU SHOES CO., LTD",501-1000
927,1158596002,Indonésie,KUKDONG CORPORATION,PT BATANG APPAREL INDONESIA,2001-2500
928,1158596002,Indonésie,KUKDONG CORPORATION,PT. SEMARANG GARMENT,3501-4000
929,1121463004,Chine,"Wenling Mingshi Hats Co.,Ltd","Wenling Mingshi Hats Co.,Ltd",101-500
930,1026876010,Bangladesh,ANANTA GARMENTS LTD.,ABM Fashions Ltd,2501-3000
931,1185675001,Chine,Yunhan International (HK) Limited,"Anhui Lexthon Apparel Co., Ltd.",1001-1500
932,1033491005,Pakistan,ARTISTIC APPARELS (PVT) LTD.,ARTISTIC APPARELS (PVT) LTD.,2001-2500
933,1154467002,Bangladesh,FAKIR KNITWEARS LTD.,FAKIR KNITWEARS LTD.,7501-8000
934,1118402003,Chine,"ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.","ZHANGJIAGANG MEIRUYI CAPS CO.,LTD.",101-500
935,1132169005,Chine,"Zhejiang Shunpu Arts & Crafts Co.,Ltd","Zhejiang Shunpu Arts & Crafts Co.,Ltd",1-100
936,1139239004,Cambodge,"DAKOTA IND. CO. LTD.,",Vanco Industrial Company Ltd (Cambodia),2501-3000
937,1065633004,Bangladesh,UNIVERSAL LINGERIE SOURCING LTD,INTIMATE APPARELS LTD,3501-4000
938,1033491004,Pakistan,SOORTY ENTERPRISES (PVT.) LTD,SOORTY ENTERPRISES (PVT) LTD,3501-4000
939,1033491004,Pakistan,SOORTY ENTERPRISES (PVT.) LTD,SOORTY ENTERPRISES (PVT) LTD UNIT14,1501-2000
940,1153249001,Chine,"SUZHOU LAOHONG KNITTING GARMENT CO.,LTD.","Chengwu NanRui Fashion Co., Ltd.",501-1000
941,1031819011,Myanmar (Birmanie),"SHANGHAI STYLE FASHION  ACCESSORIES CO.,LTD.","Hige Fashion Accessories(Myanmar) Co.,Ltd",101-500
942,1137750003,Bangladesh,DIVINE DESIGN LTD.,Nafisa Apparels Ltd.,2001-2500
943,1167573003,Bangladesh,AKH KNITTING & DYEING LTD.,AKH KNITTING & DYEING LTD.,6501-7000
944,1167573003,Bangladesh,FAKIR APPARELS LTD.,FAKIR APPARELS LTD.,8501-9000
945,1167573003,Bangladesh,REEDISHA KNITEX LTD,Reedisha Knitex Ltd,3001-3500
946,1157410002,Chine,"NINGBO FREE TRADE ZONE Q'S INNER WEAR CO.,LTD",NINGBO K&A TECHNOLOGY CORPORATION LIMITED,101-500
947,1132765001,Chine,Shingrand Hats Manufacturer Co Ltd,Shingrand Hats Manufacturer Co Ltd,1-100
948,1172301002,Chine,"SUZHOU WANLI KNITTING CO.,LTD","Heze City Mudan District Wancheng Garment Co., Ltd.",501-1000
949,1172301002,Chine,"SUZHOU WANLI KNITTING CO.,LTD","JUYE WANLI GARMENT CO., LTD.",501-1000
950,1163820003,Chine,"ZHEJIANG HUADENG CLOTHING CO.,LTD.","ZHEJIANG HUADENG CLOTHING CO.,LTD.",501-1000
951,1194785001,Turquie,SELEKSIYON TEKSTIL SAN VE TIC A.S,OSKA DIKIM TEKSTIL INSAAT GIDA SAN. VE TIC. LTD. STI.,101-500
952,1056181017,Myanmar (Birmanie),"SHANGHAI STYLE FASHION  ACCESSORIES CO.,LTD.","Hige Fashion Accessories(Myanmar) Co.,Ltd",101-500
953,1144795005,Cambodge,NINGBO SEDUNO IMP & EXP CO.LTD,"FUSHUN CAMBO FASHION CO., LTD.",1001-1500
954,1144795005,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Ningbo Orient Hongye Knit Co.,Ltd",501-1000
955,1148211003,Vietnam,"Namyang International Co.,LTD","NY Hoa Viet Co., Ltd.",2001-2500
956,1136171005,Chine,"Wuhan Winsome Knitting Industrial  Co., Ltd.","Wuhan Winsome Knitting Industrial CO., Ltd.",501-1000
957,1153527003,Inde,Indian Designs Exports Pvt Ltd,Indian Design Export Pvt Ltd unit 9,1501-2000
958,1167511002,Chine,HANGZHOU JIAYI GARMENT COMPANY LTD,HANGZHOU JIAYI GARMENT COMPANY LTD,501-1000
959,1163726001,Inde,Indian Designs Exports Pvt Ltd,INDIAN DESIGNS EXPORTS PVT. LTD. - UNIT XI,101-500
960,1154467003,Bangladesh,FAKIR KNITWEARS LTD.,FAKIR KNITWEARS LTD.,7501-8000
961,1128496006,Bangladesh,FAKIR KNITWEARS LTD.,FAKIR KNITWEARS LTD.,7501-8000
962,1158858002,Vietnam,NINGBO SEDUNO IMP & EXP CO.LTD,"HONG KONG FORTUNATE (VIETNAM) FASHION CO.,LTD",1001-1500
963,1125978004,Myanmar (Birmanie),"Gainway International (HK) Co.,Ltd",GAINWAY INTERNATIONAL (MYANMAR) GARMENT COMPANY LIMITED,1001-1500
964,1172004002,Chine,SUNNY RAY MANAGEMENT GROUP LIMITED,"Nanjing Royalland Textiles Co., Ltd",101-500
965,1139411003,Chine,HOP LUN (HK) LTD,HE YUAN HOP LUN FASHION LTD,501-1000
966,1132163002,Chine,Zhejiang Kaijia Crafts Co Ltd,"ZHEJIANG KAIJIA CRAFTS CO.,LTD",101-500
967,1031522008,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
968,1157545001,Cambodge,"DAKOTA IND. CO. LTD.,",Vanco Industrial Company Ltd (Cambodia),2501-3000
969,1158705003,Bangladesh,LIBERTY KNITWEAR LIMITED.,LIBERTY KNITWEAR LTD.,1001-1500
970,1197404001,Turquie,SUN TEKSTIL SAN.VE TIC. A.S.,ORFA GIYIM SANAYI VE DIS TICARET ANONIM SIRKETI,101-500
971,1172857002,Chine,Yunhan International (HK) Limited,"Suzhou Yunhan Fashion First Branch Co,Ltd",101-500
972,1139714001,Chine,"Qingdao HYC Apparel Co., Ltd","Qingdao HYC Apparel Co., Ltd",501-1000
973,1158827002,Chine,"Wuhan Winsome Knitting Industrial  Co., Ltd.","Wuhan Winsome Knitting Industrial CO., Ltd.",501-1000
974,0818600005,Chine,Zhejiang Kaijia Crafts Co Ltd,"ZHEJIANG KAIJIA CRAFTS CO.,LTD",101-500
975,1159867005,Bangladesh,HOP LUN (HK) LTD,Hop Yick ( Bangladesh) limited,8501-9000
976,1159867005,Bangladesh,HOP YICK (BANGLADESH) LIMITED,Hop Yick ( Bangladesh) limited,8501-9000
977,1155396003,Bangladesh,ASWAD COMPOSITE MILLS LTD.,ASWAD COMPOSITE MILLS LTD. ( U-2),2001-2500
978,1155396003,Inde,QUANTUM KNITS-3 (A UNIT OF KPR MILL LIMITED),QUANTUM KNITS 3,4501-5000
979,1121091005,Chine,"Zhejiang Shunpu Arts & Crafts Co.,Ltd","Zhejiang Shunpu Arts & Crafts Co.,Ltd",1-100
980,0886697019,Bangladesh,UNIVERSAL LINGERIE SOURCING LTD,INTIMATE APPARELS LTD,3501-4000
981,1032947032,Myanmar (Birmanie),"SHANGHAI STYLE FASHION  ACCESSORIES CO.,LTD.","Hige Fashion Accessories(Myanmar) Co.,Ltd",101-500
982,1123007017,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,ICS TEKSTIL KONFEKSIYON SANAYI VE TICARET LIMITED SIRKETI,101-500
983,1153250001,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"NINGBO SEDUNO GARMENT MANUFACTURE CO.,LTD.",1001-1500
984,1137680010,Myanmar (Birmanie),Real Hope International Limited,Kingsrich (Myanmar) Fashion Limited,2001-2500
985,1175808002,Chine,"ZHEJIANG HUADENG CLOTHING CO.,LTD.","ZHEJIANG HUADENG CLOTHING CO.,LTD.",501-1000
986,1149246002,Chine,GOLDSHINE INTERNATIONAL TRADING  LIMITED,"Ningguo Longxing Headwear Co.,Ltd.",101-500
987,1053399005,Pakistan,SOORTY ENTERPRISES (PVT.) LTD,SOORTY ENTERPRISES (PVT) LTD,3501-4000
988,1147832005,Myanmar (Birmanie),WANHE GARMENT COMPANY LIMITED,"YANGON WAN PING GARMENT CO.,LTD",1001-1500
989,1159343006,Bangladesh,HOP LUN (HK) LTD,Hop Yick ( Bangladesh) limited,8501-9000
990,1159343006,Bangladesh,HOP YICK (BANGLADESH) LIMITED,Hop Yick ( Bangladesh) limited,8501-9000
991,1056181019,Myanmar (Birmanie),"SHANGHAI STYLE FASHION  ACCESSORIES CO.,LTD.","Hige Fashion Accessories(Myanmar) Co.,Ltd",101-500
992,1196960001,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,FAYSAL TASKIN TASKIN TEKSTIL SANAYI VE TICARET LIMITED SIRKETI,101-500
993,0985604028,Vietnam,TCE CORPORATION,"TCE JEANS CO.,LTD",3501-4000
994,1195832001,Turquie,BOLERO TEKSTIL SANAYI VE DIS TIC.A.S.,KAYA GIYIM KONFEKSIYON LTD STI,101-500
995,1160589001,Myanmar (Birmanie),TIAN YU SHOES INTERNATIONAL  COMPANY LIMITED,"Tian Yu International Co.,LTD",2001-2500
996,1156098001,Chine,"Wooyang Shoes Trading Co., LTD",RUILI COMPANY LIMITED,101-500
997,1156098002,Chine,"Wooyang Shoes Trading Co., LTD",RUILI COMPANY LIMITED,101-500
998,1197387001,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,KUZEY KAFKAS TEKSTIL -  Cagatay Uysal,101-500
999,1172126002,Bangladesh,KANIZ GARMENTS LIMITED,KANIZ GARMENTS LIMITED,2001-2500
1000,1110136002,Bangladesh,SHIN SHIN APPARELS LTD,Organic Jeans Ltd,1501-2000
1001,1110136002,Bangladesh,SHIN SHIN APPARELS LTD,SHIN SHIN APPARELS LTD.,1001-1500
1002,1155996005,Chine,ZHEJIANG HEMPELZHI TEXTILE  TECHNOLOGY CO. LTD,ZHEJIANG HEMPELZHI TEXTILE TECHNOLOGY CO. LTD.,501-1000
1003,1159380003,Cambodge,"DAKOTA IND. CO. LTD.,",Vanco Industrial Company Ltd (Cambodia),2501-3000
1004,1158701002,Cambodge,"DAKOTA IND. CO. LTD.,",Vanco Industrial Company Ltd (Cambodia),2501-3000
1005,1094043006,Chine,HANGZHOU JIAYI GARMENT COMPANY LTD,HANGZHOU JIAYI GARMENT COMPANY LTD,501-1000
1006,1094043006,Chine,HANGZHOU JIAYI GARMENT COMPANY LTD,"Xuancheng Jinning Fashion Co.,Ltd",101-500
1007,1192075001,Bangladesh,LIBERTY KNITWEAR LIMITED.,A-One Polar Limited,8001-8500
1008,1175630007,Indonésie,PT SAI APPAREL INDUSTRIES,PT.Sai Apparel Industries,7501-8000
1009,1137680014,Myanmar (Birmanie),Real Hope International Limited,Kingsrich (Myanmar) Fashion Limited,2001-2500
1010,1139520001,Bangladesh,NATURAL DENIMS LTD,Natural Denim Ltd,7501-8000
1011,1151276001,Chine,HOP LUN (HK) LTD,HE YUAN HOP LUN FASHION LTD,501-1000
1012,1136411001,Chine,NINGBO SEDUNO IMP & EXP CO.LTD,"Wuhu Seduno Fashion Co., Ltd.",501-1000
1013,1149098004,Bangladesh,HAMS GARMENTS LTD.,HAMS GARMENTS LTD.,4501-5000
1014,1148592001,Chine,Yunhan International (HK) Limited,"Anhui Lexthon Apparel Co., Ltd.",1001-1500
1015,1148592001,Turquie,ALD DIS TICARET A.S.,ALDERS TEKSTIL SAN. VE TIC. A.S. AGRI BRANCH,101-500
1016,1156388001,Chine,KINGSRICH (H.K.) LIMITED,"Wuhan Kingsrich Gmts Co., Ltd",501-1000
1017,1195139001,Turquie,S.B.S TEKSTIL SAN. VE TIC. A.S.,ELADA TEKSTIL KONFEKSIYON SAN. VE TIC. LTD. STI.,101-500
1018,1152892001,Myanmar (Birmanie),WANHE GARMENT COMPANY LIMITED,WANHE GARMENT COMPANY LIMITED,4001-4500
1019,0965257014,Bangladesh,ABONI FASHIONS LTD.,BABYLON GARMENTS LTD.,1501-2000
1020,0965257014,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1021,1149936003,Chine,"Qingdao HYC Apparel Co., Ltd","Qingdao HYC Apparel Co., Ltd",501-1000
1022,1123289005,Chine,KINGSRICH (H.K.) LIMITED,"Anhong Brothers Sportswear Co.,Ltd",101-500
1023,1127533002,Espagne,"BEST PARTNER CONSULTING, S.L.",TRIO SHOES 2000 S.L.,1-100
1024,1054019008,Indonésie,PT. Sansan Saudaratex Jaya,PT. Sansan Saudaratex Jaya (unit 5),501-1000
1025,0703672026,Bangladesh,VERTEX WEAR LTD.,Vertex Wear Limited.,4501-5000
1026,0703672026,Chine,KINGSRICH (H.K.) LIMITED,"Hubei Yijiem Garments Co., Ltd",101-500
1027,1150638007,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Saung Oo Shwe Nay(Golden Sunshine) Co.,Ltd",3001-3500
1028,1065327007,Cambodge,Hung Fung Macao Commercial Offshore limited,Hung Wah (Cambodia) Gmt. Manufac Ltd.,1501-2000
1029,1158017001,Bangladesh,The Rose Dresses Ltd,The Rose Dresses Ltd,4501-5000
1030,1171275001,Chine,SUNNY RAY MANAGEMENT GROUP LIMITED,"Shandong Jierui Textile Technology Co., Ltd.",101-500
1031,1032522069,Bangladesh,ABONI KNITWEAR LTD,ABONI KNITWEAR LTD,3501-4000
1032,1032522066,Inde,QUANTUM KNITS-3 (A UNIT OF KPR MILL LIMITED),QUANTUM KNITS 3,4501-5000
1033,1071167007,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1034,1130968002,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1035,1097524010,Inde,SHIVALIK PRINTS LTD.,"SHIVALIK PRINTS LTD, (PLOT 231/232, SECTOR 58)",1001-1500
1036,1071187003,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1037,1171372001,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1038,1070679011,Bangladesh,MEGHNA KNIT COMPOSITE LTD,Executive Hi-Fashions Ltd.,1001-1500
1039,1163146004,Bangladesh,ELITE GARMENTS INDUSTRIES LTD.,ELITE GARMENTS INDUSTRIES LTD.,2501-3000
1040,1163146006,Bangladesh,ELITE GARMENTS INDUSTRIES LTD.,ELITE GARMENTS INDUSTRIES LTD.,2501-3000
1041,1173377001,Chine,GOLDSHINE INTERNATIONAL TRADING  LIMITED,"Ningguo Longxing Headwear Co.,Ltd.",101-500
1042,1163146007,Bangladesh,ELITE GARMENTS INDUSTRIES LTD.,ELITE GARMENTS INDUSTRIES LTD.,2501-3000
1043,1150104003,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1044,1165328002,Chine,"Qingdao HYC Apparel Co., Ltd","Qingdao HYC Apparel Co., Ltd",501-1000
1045,1150104001,Bangladesh,ARTISTIC DESIGN LTD.,THAT'S IT FASHION LTD.,1501-2000
1046,1169027001,Bangladesh,KNIT CONCERN LTD.,KNIT CONCERN LTD.,4501-5000
1047,0863626009,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1048,0863626009,Inde,MITTAL  CLOTHING COMPANY,MITTAL CLOTHING COMPANY UNIT-II,101-500
1049,0945169013,Bangladesh,LIBERTY KNITWEAR LIMITED.,LIBERTY KNITWEAR LTD.,1001-1500
1050,1035679014,Chine,"YORK FASHION MANUFACTURE CO., (QINGDAO) LTD.","FENGCHENG YAOJIE FASHION(QINGDAO) CO., LTD.",101-500
1051,1035679014,Chine,"YORK FASHION MANUFACTURE CO., (QINGDAO) LTD.","Shanxian Jiuxi Co.,Ltd.",101-500
1052,1035679014,Chine,"YORK FASHION MANUFACTURE CO., (QINGDAO) LTD.",York Fashion Manufacture Co.(Qingdao) Ltd.,101-500
1053,1196499001,Turquie,UGUR KONFEKSIYON SAN. VE TIC A.S.,UGUR KONFEKSIYON SANAYI TICARET ANONIM SIRKETI BATMAN SUBE,101-500
1054,0945169012,Bangladesh,LIBERTY KNITWEAR LIMITED.,LIBERTY KNITWEAR LTD.,1001-1500
1055,0965257012,Bangladesh,ABONI FASHIONS LTD.,ABONI FASHIONS LTD.,4001-4500
1056,0965257012,Bangladesh,ABONI FASHIONS LTD.,ABONI KNITWEAR LTD,3501-4000
1057,0965257012,Bangladesh,ABONI FASHIONS LTD.,BABYLON GARMENTS LTD.,1501-2000
1058,0965257012,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1059,0945531030,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1060,0945531030,Bangladesh,KARIM TEXTILES LIMITED,KARIM TEXTILES LIMITED,2501-3000
1061,0945531030,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1062,1137721004,Chine,Gold Star Fashion Limited,"Jining Litian Garments Co., Ltd.",101-500
1063,1137721004,Chine,Gold Star Fashion Limited,"Shandong Lida Garment Co., Ltd.",101-500
1064,0965257015,Bangladesh,VERTEX WEAR LTD.,Vertex Wear Limited.,4501-5000
1065,0965257015,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Nay Shwe Lin Co., Ltd",501-1000
1066,1125107001,Bangladesh,ABONI FASHIONS LTD.,ABONI FASHIONS LTD.,4001-4500
1067,1125107001,Bangladesh,ABONI FASHIONS LTD.,BABYLON GARMENTS LTD.,1501-2000
1068,0685816194,Bangladesh,ECHOTEX LTD,ECHOTEX LTD.,N/A
1069,0685816194,Bangladesh,KARIM TEXTILES LIMITED,KARIM TEXTILES LIMITED,2501-3000
1070,0685816194,Bangladesh,MEGHNA KNIT COMPOSITE LTD,Executive Hi-Fashions Ltd.,1001-1500
1071,0685816194,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1072,0685816194,Inde,Arvind Smart Textiles Limited,PAPCON (INDORE) PVT  LTD,1001-1500
1073,0685816194,Inde,QUANTUM KNITS-3 (A UNIT OF KPR MILL LIMITED),QUANTUM KNITS 3,4501-5000
1074,1125107002,Bangladesh,ABONI FASHIONS LTD.,ABONI FASHIONS LTD.,4001-4500
1075,1125107002,Bangladesh,ABONI FASHIONS LTD.,BABYLON GARMENTS LTD.,1501-2000
1076,1143736004,Inde,SHAHI EXPORT PVT.LTD,"SHAHI EXPORTS (UNIT-15/1,FARIDABAD)",3001-3500
1077,1143736004,Inde,SHAHI EXPORT PVT.LTD,SHAHI EXPORTS (Unit 9),2501-3000
1078,1143736004,Inde,SHAHI EXPORT PVT.LTD,SHAHI EXPORTS PVT LTD -UNIT C 35,2001-2500
1079,1149936001,Chine,"Qingdao HYC Apparel Co., Ltd","Qingdao HYC Apparel Co., Ltd",501-1000
1080,0761501024,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Saung Oo Shwe Nay(Golden Sunshine) Co.,Ltd",3001-3500
1081,0761501021,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Saung Oo Shwe Nay(Golden Sunshine) Co.,Ltd",3001-3500
1082,0685816195,Bangladesh,ECHOTEX LTD,ECHOTEX LTD.,N/A
1083,0685816195,Bangladesh,KARIM TEXTILES LIMITED,KARIM TEXTILES LIMITED,2501-3000
1084,0685816195,Bangladesh,MEGHNA KNIT COMPOSITE LTD,Executive Hi-Fashions Ltd.,1001-1500
1085,0685816195,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1086,0685816195,Inde,QUANTUM KNITS-3 (A UNIT OF KPR MILL LIMITED),QUANTUM KNITS 3,4501-5000
1087,1161465001,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1088,0945531036,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1089,1116123008,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1090,1147167001,Myanmar (Birmanie),ONETEX FASHION LIMITED,"Textile Palace Co., Ltd",1001-1500
1091,0956343043,Bangladesh,COMPTEX BANGLADESH LIMITED,Comptex Bangladesh Ltd,3001-3500
1092,0956343043,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1093,0956343043,Bangladesh,KARIM TEXTILES LIMITED,KARIM TEXTILES LIMITED,2501-3000
1094,1160688001,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1095,1139722004,Pakistan,ARTISTIC GARMENT INDUSTRIES (AGI DENIM) (PRIVATE) LIMITED,ARTISTIC GARMENT INDUSTRIES UNIT-8,501-1000
1096,0740425019,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1097,0740425019,Chine,KINGSRICH (H.K.) LIMITED,"Hubei Yijiem Garments Co., Ltd",101-500
1098,0973277044,Bangladesh,COMFIT COMPOSITE KNIT LTD.,Comfit Composite Knit Ltd,8001-8500
1099,0973277044,Bangladesh,IMPRESS-NEWTEX COMPOSITE TEXTILES  LTD.,IMPRESS-NEWTEX COMPOSITE TEXTILES LTD,4001-4500
1100,1196500001,Turquie,UGUR KONFEKSIYON SAN. VE TIC A.S.,UGUR KONFEKSIYON SANAYI TICARET ANONIM SIRKETI BATMAN SUBE,101-500
1101,0931747021,Inde,SHAHI EXPORTS PRIVATE LIMITED,SHAHI EXPORTS PVT.LTD  UNIT-23,3001-3500
1102,1019838025,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Myanmar York Fashion Co.,Ltd",2001-2500
1103,0972640062,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1104,1160688006,Bangladesh,ELITE GARMENTS INDUSTRIES LTD.,ELITE GARMENTS INDUSTRIES LTD.,2501-3000
1105,0965257016,Bangladesh,ABONI FASHIONS LTD.,BABYLON GARMENTS LTD.,1501-2000
1106,0965257016,Bangladesh,PANORAMA APPARELS LTD.,PANORAMA APPARELS LTD.,2001-2500
1107,1055361009,Chine,Hong Kong Tai Yuk Trading Limited,"HANDAN CITY BAOZU SHOES CO., LTD",501-1000
1108,1055361010,Chine,Hong Kong Tai Yuk Trading Limited,"HANDAN CITY BAOZU SHOES CO., LTD",501-1000
1109,1043405004,Myanmar (Birmanie),Bright Sunshine International Co  Ltd,"Myanmar York Fashion Co.,Ltd",2001-2500
1110,1099226003,Bangladesh,SAIHAM KNIT COMPOSITE LTD.,SAIHAM KNIT COMPOSITE LTD.,4501-5000
1111,1152866001,Chine,SHANGHAI HUAXIANG W.DR.CO.LTD.,Anhui Elegance Inc.,101-500
1112,1045432016,Bangladesh,ARTISTIC DESIGN LTD.,ARTISTIC DESIGN  LTD,5501-6000
1113,1071167008,Bangladesh,METRO KNITTING & DYEING MILLS,METRO KNITTING & DYEING MILLS,5001-5500
1114,1037255007,Bangladesh,ASWAD COMPOSITE MILLS LTD.,ASWAD COMPOSITE MILLS LTD. ( U-2),2001-2500
1115,1037255007,Bangladesh,MEGHNA KNIT COMPOSITE LTD,Executive Hi-Fashions Ltd.,1001-1500
1116,1037255007,Bangladesh,MEGHNA KNIT COMPOSITE LTD,MEGHNA KNIT COMPOSITE LIMITED,2501-3000
1117,1137721001,Chine,Gold Star Fashion Limited,"Jining Litian Garments Co., Ltd.",101-500
1118,1125480003,Chine,Gold Star Fashion Limited,"Jining Litian Garments Co., Ltd.",101-500
1119,1139722001,Pakistan,ARTISTIC GARMENT INDUSTRIES (AGI DENIM) (PRIVATE) LIMITED,ARTISTIC GARMENT INDUSTRIES UNIT-8,501-1000
1120,1194938001,Turquie,UNITEKS TEKSTIL GIDA SAN. DIS TIC. A.S.,EZKA TEKSTIL TURIZM GIDA SAN. VE DIS TIC. LTD.,101-500
1121,1156438002,Cambodge,NINGBO SEDUNO IMP & EXP CO.LTD,"SEDUNO CAMBO KNITTING CO.,LTD",2001-2500
1122,1160688002,Bangladesh,ELITE GARMENTS INDUSTRIES LTD.,ELITE GARMENTS INDUSTRIES LTD.,2501-3000
1123,1137721003,Chine,Gold Star Fashion Limited,"Jining Litian Garments Co., Ltd.",101-500
1124,1045432015,Bangladesh,ARTISTIC DESIGN LTD.,ARTISTIC DESIGN  LTD,5501-6000
1125,1045432015,Inde,SHAHI EXPORTS PRIVATE LIMITED,SHAHI EXPORTS PVT.LTD  UNIT-23,3001-3500
1126,1127680002,Inde,SHAHI EXPORTS PRIVATE LIMITED,"AHP Garments Pvt. Ltd., Unit-54",3001-3500
1127,1116123007,Bangladesh,COMPTEX BANGLADESH LIMITED,Comptex Bangladesh Ltd,3001-3500
1128,1127680006,Inde,SHAHI EXPORTS PRIVATE LIMITED,"AHP Garments Pvt. Ltd., Unit-54",3001-3500
1129,1101074014,Cambodge,NINGBO SEDUNO IMP & EXP CO.LTD,"FUSHUN CAMBO FASHION CO., LTD.",1001-1500
